ARTICULO	DESCRIPCION	CLASIFICACION_2	ULTIMO_INGRESO	ACTIVO	NOTAS	UNIDAD_VENTA	CANASTA_BASICA	CODIGO_HACIENDA
A294	CLORO  IREX GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	3423101010000
A295	COCA COLA 3 LITROS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449001000000
A296	FANTA NARANJA 2 L	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449001000000
A297	FANTA KOLITA 3L	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449001000000
A298	ANTIFLUDES 1X48	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A299	COCA COLA MINI LATA LIGTH 237ML	SUMINISTRO	Dec 23 2021  7:13PM	S		UND	N	2449001000000
A300	BOLSA PAPEL KRAFF 16 LIBRAS	SUMINISTRO	Jun 23 2020 12:00AM	S		KG	N	3215201990000
A301	DETERGENTE XEDEX  2800 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3532201060000
A303	GALLETA MARIA 1X 24	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A304	GALLETA SODA POZUELO 1 X 30	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A305	BOLSA POLIPAK SANDWICH S/CIERRE 1X50	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	3641099999900
A306	GINGER ALE 3 LITROS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449001000000
A307	MANTEQUILLA NUMAR SUAVE 250 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2170000000200
A308	REFRESCO TROPICAL 500ML VARIOS SABORES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A309	CONFITE MORENITO  1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A310	CONFITE MENTA  1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A311	PRONOL 550 MG UD	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A312	PEBTOBISMOL 236 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A313	VISINA OJOS 15ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A314	ANTIFLUDES C/ AMANTADINA  UD	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A315	ZEPOL 30GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A316	REFRESCO TROPICAL TE VERDE/MAN.LIGHT 2.5LT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A317	HIELERA  22.7LT/24QT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A318	SALSA INGLESA LIZANO 280ML BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A319	TABASCO LIZANO 60GR BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A320	AMPO T-830 CARTA PLUS 1X12	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A321	CINTA MAGICA 18MMX25M 810 3M	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2792200000100
A322	FASTENERS METALICO ARTESCO 50UND	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A323	LECHE AZUL DOS PINOS  250 ML	SUMINISTRO	May  5 2022  4:56PM	S	 	CAJITA	S	3562102010104
A324	MANGUERA PARA RIEGO 25 MTS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2799802999900
A325	BARRA ADHESIVA PRITT 40GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A326	TINTA SELLO ARTLINE 20ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3513099009900
A327	SALSA BARBACOA HEINZ GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	
A328	JABON DOVE BLANCO 90GR	SUMINISTRO	Mar 13 2023  5:32PM	S		UND	N	3532101010199
A329	DETERGENTE RINSO ROSAS Y LILA 2.500GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3532201060000
A330	CAFE BRITTE DESCAFEINADO MOLIDO 350GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A331	PAJILLA CHERRY 1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A332	JABON PETIT 12 GRS CJ DE 1000 UD	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3532101010199
A333	PORTAMINAS 0.5MM PAPER MATE	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A334	CORRECTOR BROCHA KORES AGUA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A335	CLIP #1 NIQUELADO 1X100 FORCE	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A336	BORRADOR ARTESCO GRANDE	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A337	SACAPUNTAS METALICO MAPED	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A338	SALA TOMATE KERNS PORCION 8GR 1X500	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A339	ADEREZO MAYO HEINZ PORCION 9GR 1X200	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A340	CUERDA TENDER ROPA CONSTRASTE 10 MTS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A341	ALEVE 1X36	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A342	FRASCO PLASTICO HERMETICO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A343	HILO DENTAL MENTA COLGATE 25MT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532304000600
A344	AZUCAR MORENA ZUKRA-E 2 KILOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A345	RECIPIENTE REDONDO DE ALIMENTOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A346	VENDA ELASTICA 2"	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A347	ESPARADRAPO 5CM X 5 METROS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A348	BETUN NUGGET MEDIANO NEGRO 30GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533301000000
A349	REFRESCO 7UP 3 LITROS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A350	SALSA TOMATE KERNS PORCION 8GR 1X500	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A351	MOSTAZA BANQUETE GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	
A352	PAPEL ALUMINIO 75 PIES PAL	SUMINISTRO	Jun 23 2020 12:00AM	S		ROLLO	N	4153501990100
A353	CARAMELO RICATO (SUPER) LECHE 1000G	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A354	CONFITE CARAM.BIANCHI CHOC/BLANCO 1000G	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A355	CONFITE CARAM.C/CHICLE BARRILETE 18X50 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A356	CONFITE CARAMELO BIANCHI CHOCOLATE 1000G	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A357	CONFITE SUPER COCO PQE.1X24X50 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A358	POPI BARRILETE 1X15X24 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A359	CONFITE LOKIÑO SABORES 1X24X100 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A360	POPI SUPER COCO 1X24X24 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A361	TRITURADORA DE PAPEL 11JJ FELLOWES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A362	ESPONJA DOBLE USO ECONOMICA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533401000000
A363	LYSOL MULTIPROPOSITO GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	3466499999900
A364	PLUMERO GRUESO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899399040000
A365	ALKA-SELTZER FAM 1 X 12	SUMINISTRO	Aug  2 2020 10:16AM	S		CAJITA	N	
A366	SALSA LIZANO 1 X4 GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	
A367	PAPEL ENCERADO 25 PIES ALUMINE (1X24)	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A368	MAYONESA LIZANO PLAST LIMON 1 X 4 GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	
A369	SALSA DE SOYA  KIKKOMSN 1/1 GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	
A370	JABON PETIT 13 GRS (CAJA 360 UDS)	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532101010199
A371	CONFITE BIG BEN CLASICO 1X12X100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A372	CONFITE CHAO LIMON / 1000G	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A373	CONFITES SURTIDO 1000G	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A374	REFRESCO TROPICAL TE LIMON 1 LT 1 X 6	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A375	REMOVEDORES BAMBU 19CM PREMIER 4-26H 1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3699099999900
A376	FRIJOL TOCORORO NEGRO 900GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	170102000400
A377	ALCOHOL GEL GALON CON APLICADOR	SUMINISTRO	Mar  7 2022  5:55PM	S		UND	N	3532399000300
A378	FIDEOS LENGUA ROMA 250GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2371000000200
A379	SALSA NATURA JUMBITO 106 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A380	ATUN SARDIMAR TROCITOS ACEITE 160 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2124203029900
A382	CEREAL ZUCARITA GRANDE 260GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2314000990700
A383	CEREAL CORN FLAKES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2314000990700
A384	GALLETAS NAVIDEÑAS PTE 1X8	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2341000009900
A385	ARROLLADO TENTPOZ ENTERO 320GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2343000000000
A386	REFRESCO TROPICAL FRUTAS 500 ML	SUMINISTRO	Jun  4 2024  5:43PM	S		UND	N	2399905000200
A387	DESINFECTANTE FABULOSO FRUTOS ROJOS GALON	SUMINISTRO	Dec 14 2021  5:25PM	S		GALON	N	3466499999900
A388	COCA COLA ZERO BOTELLA 600 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449001000000
A389	LAVAPLATOS LEMON TOK 250GR 1 X 24	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A390	DISINFECTANTE FABULOSO MENTA/ORQ GALON	SUMINISTRO	Apr 16 2021  8:56AM	S		GALON	N	3466499999900
A391	DESINFECTANTE FABULOSO MANZANA GL	SUMINISTRO	Aug  2 2020 10:16AM	S		GALON	N	3466499999900
A398	PASTILLA GEX ANTIGRIPAL DIA 1x50	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A399	SUAVITEL P/ROPA AROMA SOL AMARILLO 3LT	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	3532201020000
A400	VODKA ABSOLUT LITRO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A401	REFRESCO SODA 2 LITROS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A402	WHISKY OLD PARR LITRO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A403	RON BACARDI BOTELLA CLARO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A404	CERVEZA BAVARIA LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A405	CERVEZA HEINEKEN LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A406	CERVEZA IMPERIAL SILVER LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A407	CERVEZA ROCK ICE LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A408	JUGO DE NARANJA DOS PINOS LITRO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449002000300
A410	REMOVEDORES PARA CAFE (MADERA) 1 X 250	SUMINISTRO	Aug 22 2025  4:38PM	S		PTE	N	3699099999900
A411	SORBETO JACKS CHOCOLATE 1 X 14 X 8 28 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A412	SORBETO JACKS CAJETA VAINILLA 1 X 14 X 8 28 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A413	TAMPONES KOTEX SECURITY REG 1 X 24	SUMINISTRO	Oct 30 2023  5:29PM	S	 	PTE	S	3219607000000
A414	TOALLA KOTEX ESENCIAL TELA C/ALAS 24 X 10	SUMINISTRO	Apr  1 2024  2:36PM	S	 	UND	S	3219302039900
A415	BATERIA DURACELL C PEQUEÑA 1X14 UND	SUMINISTRO	Dec  7 2021  5:40PM	S		PTE	N	4641001010100
A416	JUGO NECTAR DOS PINOS MANZANA 1X9X200ML	SUMINISTRO	Feb 22 2022  5:30PM	S		UND	N	2449002000300
A417	WIPES HUMEDOS CLOROX FRESH LAVANDA 35P	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A418	CREMA P/MANOS 120ML LUBRIDERM TRADICIONAL EH	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	
A419	PASTA DENTAL COLGATE 22 ML	SUMINISTRO	Sep  2 2020  4:17PM	S		UND	N	3532304000100
A420	ENJUAGE BUCAL COLGATE PLAX ICE 60ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532304000400
A421	CAFE MONTAÑA PERCOLADOR 1000 GRAMOS	SUMINISTRO	Nov 22 2022  5:40PM	S	 	PTE	S	
A422	CAFE MONTAÑA MOLIDO 1000 GRAMOS	SUMINISTRO	Aug  2 2020 10:16AM	S		PTE	N	
A423	REFRESCO TROPICAL TE MELOCOTON 500ML	SUMINISTRO	Jun  4 2024  5:43PM	S		UND	N	2399905000200
A424	REFRESCO TE TROPICAL TE BLANCO 500ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A425	DETERGENTE UNOX 35 GRAMOS CAJA 144 UND	SUMINISTRO	May  5 2022  6:45PM	S		CAJA	N	3532201060000
A426	ALEVE LIQUID GEL 1X8 UNIDADES	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A427	WIPES HUMEDOS CLOROX FUSION NARANJA 35 P	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A428	LIMPIADOR PLEDGE MULTI/SUPERF. 500ML BOLSA	SUMINISTRO	Feb 23 2022  6:01PM	S		UND	N	3532201990400
A429	WIPES HUMEDOS CLOROX FRESH SCENT 2.3OZ/65GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3466499999900
A430	CAFE VOLIO PERCOLADOR 1000 GRAMOS	SUMINISTRO	Aug 10 2021  5:33PM	S		KG	N	
A431	CAFE LEYENDA CLASICO 500 GRAMOS	SUMINISTRO	Dec  6 2023  5:22PM	S	 	PTE	S	2391102010200
A432	DETERGENTE UNOX  1.3 KILOS	SUMINISTRO	Aug  2 2020 10:16AM	S		KG	N	3532201060000
A433	CREMA MANOS LUBRIDERM EXT-HUMETANTE 400ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A434	TE JENGRIBRE CON LIMON 1X25	SUMINISTRO	Aug 13 2025  5:10PM	S	 	CAJITA	S	2391300000300
A435	ESPATULA METALICA 2 PULGADAS	SUMINISTRO	Jan 18 2024  5:31PM	S		UND	N	4299901990700
A436	TE SABORES 1X20	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	2391300000300
A437	TE ZACATE LIMON 1X20	SUMINISTRO	Aug 19 2025  5:35PM	S	 	CAJITA	S	2391300000300
A438	TE BLANCO 1X25	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	2391300000300
A439	TE CHAI 1X20	SUMINISTRO	Aug 21 2025  5:07PM	S	 	CAJITA	S	2391300000300
A440	TE MORINGA 1X25	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	2391300000300
A441	MAYONESA LIZANO LIMON DOYPACK1000 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A442	SALSA TOMATE BANQUETE FLEX 800 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A443	SALSA SOFRITO CRIOLLO NATURA JUMBO 210 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A444	SIROPE KOLA LA MUNDIAL GALON	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	2399999001900
A445	BATERIA ALCALINA D DURACELL UNIDAD	SUMINISTRO	May  9 2025  1:52PM	S		UND	N	4641001010100
A446	ALCOHOL GEL ANTIBAC 250 ML (DETSAN)	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532399000300
A45	GRADA PLÁSTICA 2 PELDAÑOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000999900
A452	AGUA MONTAÑA 600 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2441099000000
A453	HILO DENTAL TRADICIONAL COLGATE 25 MT	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532304000600
A454	PAPEL HIGIENICO TRIPLE HOJA KLEENEX 1X4	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3219301000000
A455	BATERIA D2 ENERGIZAR MAX PAR 2 UND	SUMINISTRO	Mar 18 2025  5:10PM	S		PAR	N	4641001010100
A456	DETERGENTE POLVO IREX C/BICARBONATO 1000GR	SUMINISTRO	Aug  9 2023  5:43PM	S		KG	N	3532201060000
A46	PARAGUAS UD	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A47	CAPA NYLON TALLA M	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3219305000100
A48	CAPA NYLON TALLA L	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3219305000100
A49	CUBREBOTA DESECHABLE 1 X 100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2824399009900
A500	REPARACION CIRCUITOS SECADOR DE MANOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A501	MANTEQUILLA NUMAR 452 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	2170000000200
A502	RACUMIN	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3466605020100
A503	 BOLSA 105 X 145 CM X 2 NEGRA KG	SUMINISTRO	Jun 23 2020 12:00AM	S	 	KG	N	3641099999900
A504	SET DE 6 PAÑOS DE MICROFIBRA ROSADO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2712005990000
A505	PALILLOS DE DIENTE A 144X500 PREMIER MONTECILLOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3191200990300
A506	REFRESCO TROPICAL 2.5LT VARIOS SABORES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A507	CUCHARON METAL SOPERO KITCHEN	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A508	CUCHILLO COCINA C/AFILADOR MET	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A509	CUCHARA HELADO METAL BLISTER	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000010100
A51	AVAGARD CHG 500 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532399000300
A510	PAPEL HIGIENICO NEVAX EXTRAMAS 8X6X1000 HJS	SUMINISTRO	Jun 23 2020 12:00AM	S		BULTO	N	3219301000000
A511	PAPEL HIGIENICO NEVAX EXT 1X6X1000 HOJAS	SUMINISTRO	Oct 20 2022  5:30PM	S	 	PTE	S	3219301000000
A512	DESINF TIRAS ACTIVAS MR MUSCULO BLANQ 1X24X3	SUMINISTRO	Apr  9 2024  4:07PM	S		UND	N	3466499999900
A514	LECHE EN POLVO DESCREMADA IN LINE FAT 400 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S	 	PTE	N	2221200000100
A515	ENVASE PLASTICO P/AGUA CRISTAL 18.9 LITROS	SUMINISTRO	Aug  2 2020 10:16AM	S		BIDON	N	3649002009900
A52	AVAGARD D 500 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532399000300
A53	BOLSA PAPEL KRAFT 6 LIBRAS	SUMINISTRO	Jun 23 2020 12:00AM	S		KG	N	3215201990000
A556	PAPEL HIGIENICO SCOTT BLANCO 1X4 X1000H	SUMINISTRO	Aug  2 2020 10:16AM	S		PTE	S	3219301000000
A557	BATERIA ALCALINA ENERGIZER AAA 1X32	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	4641001010100
A558	TANG LIMON 25 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A559	TANG FRUIT PUNCH 25 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A560	TE FRIO LIOTE EN POLVO DE 1 KILO DE FRUTAS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2399905000200
A561	AZUCAR MORENO ZUKRA-E PORCION 1 X 24 X 100	SUMINISTRO	Jul 31 2025 12:15PM	S	 	PTE	N	2352099010000
A565	BOTELLA LISTERINE DE 500 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532304000400
A566	BIDON AGUA CRISTAL 18.9 LITROS	SUMINISTRO	Jun 23 2020 12:00AM	S		BIDON	N	2441099000000
A567	TAPE COLORES	SUMINISTRO	Jun 23 2020 12:00AM	S		ROLLO	N	
A568	PAN CUADRADO INTEGRAL BIMBO 700 GRS PAQUETE	SUMINISTRO	Jun 23 2020 12:00AM	S	 	PTE	N	
A569	 PAN CUADRADO BLANCO BIMBO 560 GRS PAQUETE	SUMINISTRO	Jun 23 2020 12:00AM	S	 	PTE	N	
A570	YOUGURT DOS PINOS CORRIENTE CAJA 1X16X250ML	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	2223001000200
A571	AZUCAR DOÑA MARIA PORCION 5GR 1X1000	SUMINISTRO	Jun 23 2020 12:00AM	S	 	PTE	S	2352099010000
A580	CAFE REY 100 PURO PERCOLADOR 500 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A603	REFRESCO TROPICAL TE/LIMON 350 ML 1 X 12	SUMINISTRO	Jul 17 2025  5:14PM	S		UND	N	2399905000200
A604	GALLETA COCANA PQT IND 1 X 20 X 8	SUMINISTRO	Aug 18 2025 12:14PM	S	 	PTE	S	2341000009900
A605	GALLETA SODA CLUB EXTRA 1X24	SUMINISTRO	Jul 20 2021  5:38PM	S		PTE	N	2341000009900
A612	CAFE REY SELECTO PURO MOLIDO 500 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A613	NATUVIA 1 X 100	SUMINISTRO	Aug  8 2025  4:59PM	S		UND	N	2399999002000
A614	EMANADOR ELECTRICO RAID MAX	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466100019900
A615	GALLETA CLUB	SUMINISTRO	Sep  2 2024  5:31PM	S	 	PTE	S	2341000009900
A616	TOALLAS HUMEDAS NATURAL CARE 32 PAÑOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3219302039900
A617	CAJA TOALLAS HUMEDAS HUGGIES NATURAL C 1 X 24	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A618	CAJA CAPSULA CAFE NESTLE INTENSO (DOLCE EXPRESS)	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A619	CAJA CAPSULA CAFE NESTLE AU LAIT	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A620	ESCURRIDOR VIDRIO/AZUL 6XCAJA 70071084381	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3711100999900
A624	JABON REXONA ANTIBACT SURT 48 X 125 GRS	SUMINISTRO	Jan  6 2021  7:39PM	S		UND	N	3532101010199
A625	JUGO DUCAL MIXTO 6X200ML PAQUETE	SUMINISTRO	Jun 23 2020 12:00AM	S	 	PTE	N	
A626	REPELENTE OFF SPRAY BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532399000400
A627	AIR WICK ELECT REPUESTO ATAR/CABOS 3 PACK	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3533199000000
A628	PASTILLA JOHNSON PATO CLORO	SUMINISTRO	May  7 2025  4:39PM	S	 	UND	N	3533199000000
A629	GLADE PLUG INS APAR/REPUESTO FRUTOS ROJOS	SUMINISTRO	Aug  2 2020 11:26AM	S	 	UND	N	3533199000000
A630	REFRESCO TROPICAL TE VERDE/MAN 350 ML ..	SUMINISTRO	May  9 2025  5:37PM	S	 	UND	N	2399905000200
A631	PAPEL HIG SCOTT CUIDADO COMPLETO 6X275	SUMINISTRO	Oct 22 2020  6:26PM	S	 	BULTO	N	3219301000000
A632	AIR WICK FRESH MATIC REPUESTO FRUTOS ROJOS 250ML	SUMINISTRO	Jul 14 2025  2:14PM	S	 	UND	N	3533199000000
A633	AIR WICK FRESH MATIC REPUESTO MAGNOLIA 250ML	SUMINISTRO	Sep  4 2024  5:33PM	S	 	UND	N	3533199000000
A634	AIR WICK FRESH MATIC REPUESTO MANZANA CANELA 250ML	SUMINISTRO	Apr 15 2025  2:54PM	S	 	UND	N	3533199000000
A635	SAN PIC ABRILLANTADOR LAVANDA 455 ml BOLSA	SUMINISTRO	Jan 13 2025  5:44PM	S	 	UND	N	3511099000100
A636	BOLSA ZIPLOC GUARDAR CAJA 20UND 26.8 x 27.3cm	BZIPLOC	Jun  2 2022  6:17PM	S	 	CAJA	N	3641099990100
A637	GALLETA BOKITA CON QUESO AMARILLO 1X8	SUMINISTRO	Aug 20 2025  5:07PM	S	 	PTE	N	2341000009900
A638	HIGIENICO SCOTT RINDEMAX 2H 1X24X420	SUMINISTRO	Jan 18 2022  6:14PM	S	 	PTE	S	3219301000000
A639	AIR WICK ELEC APAR REP LIRIO DE LUNA 1X6	SUMINISTRO	Jul 14 2025  2:14PM	S	 	UND	N	3533199000000
A640	AIR WICK ELEC REP LAVANDA 3PACK 1X6	SUMINISTRO	Jul 26 2023  5:51PM	S	 	UND	N	3533199000000
A641	CAFÉ LEYENDA CARAMELO 250GR	SUMINISTRO	Feb 19 2025  5:05PM	S	 	PTE	S	2391102010200
A642	CREMA SANTA MARIA 1KL	SUMINISTRO	Feb  6 2025  5:42PM	S	 	PTE	N	2399999001200
A643	TOALLAS HUMEDAS HUGGIES 1X80 (01838)	SUMINISTRO	May  5 2025  5:41PM	S	 	PTE	N	3219302039900
A644	PROTECTOR FEMENINO MARCA KOTEX 1 X 15	SUMINISTRO	May 22 2024  2:25PM	S	 	PTE	S	3219603019900
